,Year,State,County,Deaths,Population,Mortality Rate
93,2008,MI,Shiawassee County,14.0,71523.0,0.00019574123009381597
94,2008,MI,St. Clair County,22.0,165959.0,0.00013256286191167698
95,2008,MI,Van Buren County,16.0,76501.0,0.00020914759284192363
96,2008,MI,Washtenaw County,25.0,341595.0,7.318608293446917e-05
97,2008,MI,Wayne County,410.0,1865058.0,0.0002198323054832611
98,2009,MI,Allegan County,12.0,111252.0,0.00010786322942508899
99,2009,MI,Bay County,14.0,107913.0,0.00012973413768498698
100,2009,MI,Berrien County,21.0,157059.0,0.00013370771493515177
101,2009,MI,Calhoun County,36.0,136301.0,0.0002641213197261942
102,2009,MI,Genesee County,77.0,427989.0,0.00017991116594118074
103,2009,MI,Grand Traverse County,10.0,86767.0,0.00011525118996853642
104,2009,MI,Ingham County,26.0,280889.0,9.256325452402907e-05
105,2009,MI,Jackson County,16.0,160114.0,9.992880072948025e-05
106,2009,MI,Kalamazoo County,22.0,249023.0,8.834525324969982e-05
107,2009,MI,Kent County,64.0,601437.0,0.00010641181038080464
108,2009,MI,Lapeer County,10.0,88774.0,0.00011264559443080181
109,2009,MI,Livingston County,13.0,181082.0,7.179068046520361e-05
110,2009,MI,Macomb County,223.0,839435.0,0.00026565487500521183
111,2009,MI,Monroe County,18.0,152296.0,0.00011819089142196774
112,2009,MI,Muskegon County,19.0,172755.0,0.000109982344939365
113,2009,MI,Oakland County,213.0,1200890.0,0.00017736845173163237
114,2009,MI,Ottawa County,22.0,262879.0,8.368869327713511e-05
115,2009,MI,Saginaw County,23.0,200835.0,0.00011452187118779097
116,2009,MI,Shiawassee County,14.0,70710.0,0.00019799179748267572
117,2009,MI,St. Clair County,35.0,164011.0,0.00021340032071019626
118,2009,MI,Van Buren County,11.0,76581.0,0.00014363876157271385
119,2009,MI,Washtenaw County,41.0,343520.0,0.00011935258500232882
120,2009,MI,Wayne County,442.0,1837536.0,0.00024053950507636312
121,2010,MI,Bay County,11.0,107679.0,0.00010215548064153642
122,2010,MI,Berrien County,17.0,156737.0,0.00010846194580730779
123,2010,MI,Calhoun County,27.0,135951.0,0.00019860096652470375
124,2010,MI,Eaton County,10.0,107746.0,9.281087000909546e-05
125,2010,MI,Genesee County,110.0,424953.0,0.0002588521554148341
126,2010,MI,Ingham County,26.0,281116.0,9.24885100812476e-05
127,2010,MI,Ionia County,10.0,63842.0,0.00015663669684533692
128,2010,MI,Jackson County,14.0,160109.0,8.744043120624075e-05
129,2010,MI,Kalamazoo County,21.0,250751.0,8.374841974707977e-05
130,2010,MI,Kent County,53.0,602975.0,8.789750818856503e-05
131,2010,MI,Lapeer County,14.0,88210.0,0.00015871216415372407
132,2010,MI,Livingston County,11.0,181069.0,6.0750321700567186e-05
133,2010,MI,Macomb County,224.0,841352.0,0.00026623815002519753
134,2010,MI,Monroe County,19.0,151936.0,0.0001250526537489469
135,2010,MI,Muskegon County,28.0,171913.0,0.00016287308115151269
136,2010,MI,Oakland County,192.0,1203106.0,0.00015958693581446688
137,2010,MI,Ottawa County,10.0,264130.0,3.786014462575247e-05
138,2010,MI,Saginaw County,18.0,199862.0,9.006214287858622e-05
139,2010,MI,Shiawassee County,15.0,70634.0,0.00021236231843021775
140,2010,MI,St. Clair County,34.0,162690.0,0.0002089864158829676
141,2010,MI,Van Buren County,13.0,76149.0,0.0001707179345756346
142,2010,MI,Washtenaw County,47.0,345717.0,0.0001359493458522433
143,2010,MI,Wayne County,407.0,1815081.0,0.00022423241717587259
144,2011,MI,Bay County,20.0,107417.0,0.00018619026783470028
145,2011,MI,Berrien County,19.0,156885.0,0.0001211078178283456
146,2011,MI,Calhoun County,28.0,135105.0,0.00020724621590614706
147,2011,MI,Cass County,13.0,52204.0,0.0002490230633667918
148,2011,MI,Genesee County,80.0,422026.0,0.00018956178055380473
149,2011,MI,Grand Traverse County,13.0,88341.0,0.00014715703920037128
150,2011,MI,Ingham County,34.0,282787.0,0.00012023183526824076
151,2011,MI,Jackson County,33.0,159658.0,0.0002066918037304739
152,2011,MI,Kalamazoo County,25.0,252600.0,9.897070467141726e-05
153,2011,MI,Kent County,48.0,608501.0,7.888236831163794e-05
154,2011,MI,Livingston County,12.0,182043.0,6.591849178490796e-05
155,2011,MI,Macomb County,234.0,844146.0,0.0002772032326161588
156,2011,MI,Manistee County,10.0,24774.0,0.000403648986841043
157,2011,MI,Monroe County,20.0,151496.0,0.00013201668690922532
158,2011,MI,Muskegon County,23.0,170026.0,0.00013527342876971758
159,2011,MI,Oakland County,197.0,1212643.0,0.00016245506715496647
160,2011,MI,Ottawa County,27.0,266929.0,0.00010115049320231222
161,2011,MI,Saginaw County,24.0,198899.0,0.0001206642567333169
162,2011,MI,Shiawassee County,12.0,69998.0,0.0001714334695277008
163,2011,MI,St. Clair County,27.0,161581.0,0.0001670988544445201
164,2011,MI,Van Buren County,10.0,75936.0,0.0001316898440792246
165,2011,MI,Washtenaw County,44.0,349753.0,0.00012580306673566773
166,2011,MI,Wayne County,356.0,1803189.0,0.00019742800116903997
167,2012,MI,Bay County,21.0,106967.0,0.0001963222302205353
