,Year,State,County,Deaths,Population,Mortality Rate
82,2005, FL,Leon County,16.0,258083.0,6.199555956804594e-05
83,2005, FL,Manatee County,43.0,306845.0,0.00014013589923251153
84,2005, FL,Marion County,28.0,303558.0,9.223937435350082e-05
85,2005, FL,Martin County,25.0,141912.0,0.00017616551102091438
86,2005, FL,Miami-Dade County,154.0,2385872.0,6.454663116881375e-05
87,2005, FL,Nassau County,17.0,65568.0,0.0002592728160078087
88,2005, FL,Okaloosa County,21.0,184045.0,0.00011410252927273221
89,2005, FL,Orange County,90.0,1053341.0,8.544241608368041e-05
90,2005, FL,Osceola County,16.0,228026.0,7.016743704665258e-05
91,2005, FL,Palm Beach County,229.0,1278380.0,0.0001791329651590294
92,2005, FL,Pasco County,103.0,421844.0,0.0002441660898341567
93,2005, FL,Pinellas County,236.0,929426.0,0.0002539201614760078
94,2005, FL,Polk County,60.0,547373.0,0.00010961446764820332
95,2005, FL,Santa Rosa County,22.0,141132.0,0.00015588243630076807
96,2005, FL,Sarasota County,60.0,367912.0,0.00016308247624431928
97,2005, FL,Seminole County,41.0,406840.0,0.00010077671812014551
98,2005, FL,St. Lucie County,25.0,241965.0,0.00010332072820449239
99,2005, FL,Volusia County,85.0,486297.0,0.00017479030304525835
100,2005, FL,Walton County,10.0,49392.0,0.0002024619371558147
101,2006, FL,Bay County,34.0,165644.0,0.00020525947212093404
102,2006, FL,Brevard County,107.0,535138.0,0.0001999484245185354
103,2006, FL,Broward County,282.0,1739348.0,0.0001621297175723317
104,2006, FL,Charlotte County,15.0,157099.0,9.548119338760908e-05
105,2006, FL,Citrus County,23.0,137826.0,0.00016687707689405483
106,2006, FL,Clay County,15.0,178339.0,8.410947689512669e-05
107,2006, FL,Collier County,43.0,312621.0,0.00013754674190153573
108,2006, FL,Duval County,158.0,842098.0,0.00018762661827958265
109,2006, FL,Escambia County,45.0,300395.0,0.0001498027596997287
110,2006, FL,Hernando County,25.0,164398.0,0.00015206997652039562
111,2006, FL,Hillsborough County,197.0,1171826.0,0.00016811369606067796
112,2006, FL,Indian River County,23.0,131463.0,0.0001749541696142641
113,2006, FL,Lake County,16.0,281329.0,5.687291391929023e-05
114,2006, FL,Lee County,98.0,582678.0,0.00016818894826988492
115,2006, FL,Manatee County,54.0,313771.0,0.00017210003473871072
116,2006, FL,Marion County,55.0,316310.0,0.0001738800543770352
117,2006, FL,Martin County,17.0,141802.0,0.00011988547411178967
118,2006, FL,Miami-Dade County,152.0,2405911.0,6.317773184461104e-05
119,2006, FL,Monroe County,15.0,73793.0,0.00020327131299716775
120,2006, FL,Okaloosa County,27.0,184071.0,0.0001466825301106638
121,2006, FL,Orange County,108.0,1083429.0,9.96835048720313e-05
122,2006, FL,Osceola County,13.0,242081.0,5.3701033951446004e-05
123,2006, FL,Palm Beach County,229.0,1284489.0,0.00017828101291642045
124,2006, FL,Pasco County,127.0,439529.0,0.00028894566683882063
125,2006, FL,Pinellas County,290.0,924182.0,0.00031379100653334516
126,2006, FL,Polk County,67.0,568324.0,0.00011789049908150984
127,2006, FL,Santa Rosa County,28.0,142983.0,0.0001958274759936496
128,2006, FL,Sarasota County,89.0,371361.0,0.00023965898411518712
129,2006, FL,Seminole County,47.0,413218.0,0.00011374141494320189
130,2006, FL,St. Johns County,11.0,168480.0,6.528964862298196e-05
131,2006, FL,St. Lucie County,28.0,255251.0,0.00010969594634301139
132,2006, FL,Volusia County,80.0,494748.0,0.00016169848084277247
133,2006, FL,Walton County,16.0,51145.0,0.00031283605435526447
134,2007, FL,Alachua County,17.0,242685.0,7.004965284216164e-05
135,2007, FL,Bay County,30.0,165345.0,0.00018143880976140796
136,2007, FL,Brevard County,104.0,539719.0,0.00019269286424972995
137,2007, FL,Broward County,282.0,1720825.0,0.0001638748855926663
138,2007, FL,Charlotte County,17.0,159742.0,0.00010642160483780095
139,2007, FL,Citrus County,17.0,140974.0,0.00012058961226892902
140,2007, FL,Clay County,26.0,184256.0,0.00014110802361931227
141,2007, FL,Collier County,38.0,314437.0,0.00012085091767190248
142,2007, FL,Duval County,140.0,851033.0,0.00016450595922837304
