,Year,State,County,Deaths,Population,Mortality Rate
174,2009,PA,Beaver County,26.0,170524.0,0.00015247120639909925
175,2009,PA,Bedford County,11.0,49889.0,0.00022048948666038604
176,2009,PA,Berks County,52.0,409904.0,0.000126858971856825
177,2009,PA,Blair County,17.0,127161.0,0.0001336887882290954
178,2009,PA,Bucks County,110.0,624648.0,0.00017609917905764527
179,2009,PA,Butler County,17.0,183337.0,9.272541821890835e-05
180,2009,PA,Cambria County,33.0,144186.0,0.00022887104157130373
181,2009,PA,Centre County,13.0,153052.0,8.493845229072472e-05
182,2009,PA,Chester County,49.0,496291.0,9.87323969203552e-05
183,2009,PA,Cumberland County,12.0,233910.0,5.130178273695011e-05
184,2009,PA,Dauphin County,21.0,267090.0,7.862518252274514e-05
185,2009,PA,Delaware County,127.0,558094.0,0.0002275602317889101
186,2009,PA,Erie County,25.0,279838.0,8.933740235421923e-05
187,2009,PA,Fayette County,21.0,137450.0,0.00015278283012004366
188,2009,PA,Lackawanna County,38.0,214138.0,0.00017745565943457024
189,2009,PA,Lancaster County,42.0,516577.0,8.130443283382728e-05
190,2009,PA,Lehigh County,47.0,347237.0,0.00013535423932357438
191,2009,PA,Luzerne County,48.0,320527.0,0.00014975337491069396
192,2009,PA,Mercer County,23.0,116816.0,0.00019689083687166143
193,2009,PA,Monroe County,27.0,169390.0,0.00015939547789125687
194,2009,PA,Montgomery County,107.0,795494.0,0.00013450761413662455
195,2009,PA,Northampton County,30.0,296645.0,0.00010113098147617522
196,2009,PA,Philadelphia County,346.0,1514694.0,0.0002284289764137179
197,2009,PA,Schuylkill County,24.0,148358.0,0.00016177085158872458
198,2009,PA,Somerset County,10.0,78025.0,0.0001281640499839795
199,2009,PA,Washington County,15.0,207571.0,7.226443000226429e-05
200,2009,PA,Westmoreland County,62.0,365259.0,0.0001697425662338231
201,2009,PA,York County,30.0,433022.0,6.928054463745491e-05
202,2010,PA,Adams County,10.0,101479.0,9.8542555602637e-05
203,2010,PA,Allegheny County,231.0,1223957.0,0.00018873212049116104
204,2010,PA,Armstrong County,13.0,68981.0,0.00018845769124831475
205,2010,PA,Beaver County,24.0,170630.0,0.00014065521889468442
206,2010,PA,Berks County,49.0,412039.0,0.00011892078177065763
207,2010,PA,Bucks County,93.0,625385.0,0.00014870839562829298
208,2010,PA,Butler County,19.0,184115.0,0.00010319637183282188
209,2010,PA,Cambria County,37.0,143461.0,0.0002579098152111027
210,2010,PA,Chester County,55.0,499925.0,0.0001100165024753713
211,2010,PA,Cumberland County,17.0,235886.0,7.206871115708435e-05
212,2010,PA,Dauphin County,18.0,268281.0,6.709383072226508e-05
213,2010,PA,Delaware County,122.0,558981.0,0.00021825428771282028
214,2010,PA,Erie County,19.0,280799.0,6.766405863268744e-05
215,2010,PA,Fayette County,24.0,136441.0,0.00017590020594982446
216,2010,PA,Franklin County,10.0,149925.0,6.670001667500417e-05
217,2010,PA,Greene County,13.0,38607.0,0.00033672650037557954
218,2010,PA,Lackawanna County,29.0,214501.0,0.00013519750490673704
219,2010,PA,Lancaster County,51.0,520319.0,9.801679354396053e-05
220,2010,PA,Lawrence County,12.0,91018.0,0.00013184205322024214
221,2010,PA,Lehigh County,36.0,350164.0,0.00010280896951142893
222,2010,PA,Luzerne County,45.0,320998.0,0.00014018778933202076
223,2010,PA,Lycoming County,12.0,116225.0,0.00010324801032480103
224,2010,PA,Mercer County,17.0,116605.0,0.0001457913468547661
225,2010,PA,Monroe County,15.0,169849.0,8.831373749624667e-05
226,2010,PA,Montgomery County,109.0,800874.0,0.00013610130931956838
227,2010,PA,Northampton County,25.0,297935.0,8.391092016715055e-05
228,2010,PA,Northumberland County,10.0,94293.0,0.0001060524111015664
229,2010,PA,Philadelphia County,350.0,1528283.0,0.00022901517585421024
230,2010,PA,Pike County,12.0,57359.0,0.00020920866821248627
231,2010,PA,Schuylkill County,23.0,148288.0,0.00015510358221838586
232,2010,PA,Somerset County,12.0,77759.0,0.00015432297226044574
233,2010,PA,Washington County,34.0,207938.0,0.00016351027710182842
234,2010,PA,Westmoreland County,56.0,365028.0,0.00015341288887427812
235,2010,PA,York County,45.0,435413.0,0.00010335015261372536
236,2011,PA,Allegheny County,241.0,1228297.0,0.00019620661778055307
237,2011,PA,Armstrong County,15.0,68613.0,0.00021861746316295745
238,2011,PA,Beaver County,33.0,170310.0,0.00019376431213669192
239,2011,PA,Berks County,65.0,413008.0,0.00015738193933289427
240,2011,PA,Blair County,22.0,126970.0,0.00017326927620697804
241,2011,PA,Bucks County,135.0,625938.0,0.0002156763129894654
242,2011,PA,Butler County,27.0,184687.0,0.0001461932891865697
243,2011,PA,Cambria County,25.0,142579.0,0.0001753413896857181
244,2011,PA,Carbon County,12.0,65086.0,0.00018437144700857326
245,2011,PA,Chester County,64.0,503462.0,0.00012711982235004827
246,2011,PA,Cumberland County,23.0,237107.0,9.700261907071492e-05
247,2011,PA,Dauphin County,30.0,269249.0,0.0001114210266333394
248,2011,PA,Delaware County,148.0,559275.0,0.0002646283134415091
249,2011,PA,Erie County,47.0,281327.0,0.00016706537232473242
250,2011,PA,Fayette County,40.0,136015.0,0.0002940852111899423
251,2011,PA,Greene County,10.0,38363.0,0.0002606678309829784
252,2011,PA,Indiana County,19.0,88626.0,0.00021438404080066796
253,2011,PA,Lackawanna County,41.0,214361.0,0.0001912661351645122
254,2011,PA,Lancaster County,50.0,523957.0,9.542767822550323e-05
255,2011,PA,Lawrence County,21.0,90522.0,0.00023198780406972892
256,2011,PA,Lehigh County,60.0,353436.0,0.00016976199368485385
257,2011,PA,Luzerne County,52.0,321006.0,0.0001619907416060759
258,2011,PA,Mercer County,14.0,116150.0,0.00012053379250968574
259,2011,PA,Monroe County,18.0,169891.0,0.00010595028577146523
260,2011,PA,Montgomery County,111.0,805281.0,0.00013784008315109882
261,2011,PA,Northampton County,37.0,298266.0,0.00012405034432352329
262,2011,PA,Northumberland County,10.0,94392.0,0.00010594118145605559
263,2011,PA,Philadelphia County,430.0,1540466.0,0.0002791363132974048
264,2011,PA,Pike County,12.0,57065.0,0.00021028651537720143
265,2011,PA,Schuylkill County,23.0,147538.0,0.0001558920413723922
266,2011,PA,Venango County,13.0,54682.0,0.0002377381953842215
267,2011,PA,Washington County,38.0,208059.0,0.00018264050101173224
268,2011,PA,Westmoreland County,72.0,364436.0,0.00019756555334818734
269,2011,PA,York County,47.0,436701.0,0.00010762512565805895
270,2012,PA,Allegheny County,276.0,1230911.0,0.00022422417217816723
271,2012,PA,Armstrong County,14.0,68176.0,0.0002053508566064304
272,2012,PA,Beaver County,31.0,170056.0,0.0001822928917533048
273,2012,PA,Berks County,40.0,413518.0,9.673097664430569e-05
274,2012,PA,Blair County,18.0,126544.0,0.00014224301428752053
275,2012,PA,Bucks County,125.0,625346.0,0.00019988934126067808
276,2012,PA,Butler County,22.0,184929.0,0.00011896457559387657
277,2012,PA,Cambria County,30.0,141536.0,0.00021196020800361745
278,2012,PA,Centre County,11.0,155826.0,7.059155724975294e-05
279,2012,PA,Chester County,55.0,506089.0,0.00010867653713082086
280,2012,PA,Crawford County,14.0,87730.0,0.00015958053117519661
281,2012,PA,Cumberland County,20.0,239244.0,8.359666282122018e-05
282,2012,PA,Dauphin County,29.0,270005.0,0.00010740541841817744
283,2012,PA,Delaware County,149.0,560761.0,0.00026571034718890935
284,2012,PA,Erie County,43.0,281532.0,0.0001527357458477189
285,2012,PA,Fayette County,14.0,135288.0,0.00010348294009816096
286,2012,PA,Franklin County,13.0,151482.0,8.581877714844008e-05
287,2012,PA,Indiana County,16.0,88216.0,0.00018137299356125872
288,2012,PA,Jefferson County,10.0,44806.0,0.0002231843949471053
289,2012,PA,Lackawanna County,49.0,214176.0,0.0002287838039743015
290,2012,PA,Lancaster County,50.0,526878.0,9.489862928419861e-05
291,2012,PA,Lawrence County,14.0,89883.0,0.00015575804100886707
292,2012,PA,Lehigh County,44.0,354759.0,0.0001240278611677223
293,2012,PA,Luzerne County,69.0,321147.0,0.00021485487954114472
294,2012,PA,Lycoming County,11.0,117222.0,9.383904045315726e-05
295,2012,PA,Mercer County,19.0,115637.0,0.00016430727189394398
296,2012,PA,Monroe County,23.0,168628.0,0.0001363949047607752
297,2012,PA,Montgomery County,134.0,808672.0,0.00016570377112104783
298,2012,PA,Northampton County,35.0,299022.0,0.00011704824394191732
299,2012,PA,Philadelphia County,477.0,1551824.0,0.00030738021837527967
300,2012,PA,Schuylkill County,31.0,147125.0,0.0002107051826677995
301,2012,PA,Somerset County,13.0,77012.0,0.00016880486158001352
302,2012,PA,Venango County,10.0,54188.0,0.0001845427031815162
303,2012,PA,Washington County,29.0,208296.0,0.00013922494911088068
304,2012,PA,Westmoreland County,95.0,362787.0,0.000261861643333416
305,2012,PA,Wyoming County,10.0,28381.0,0.00035234840209999647
306,2012,PA,York County,63.0,437466.0,0.00014401119172689991
307,2013,PA,Allegheny County,264.0,1233700.0,0.00021399043527599903
308,2013,PA,Armstrong County,14.0,67964.0,0.00020599140721558473
309,2013,PA,Beaver County,41.0,169726.0,0.00024156581784758965
310,2013,PA,Berks County,43.0,413915.0,0.00010388606356377518
311,2013,PA,Blair County,16.0,125836.0,0.0001271496233192409
312,2013,PA,Bucks County,162.0,625012.0,0.00025919502345554966
313,2013,PA,Butler County,37.0,185103.0,0.00019988871060976863
314,2013,PA,Cambria County,46.0,138826.0,0.000331350035295982
315,2013,PA,Carbon County,17.0,64538.0,0.0002634107037714215
316,2013,PA,Chester County,43.0,509105.0,8.446194792822699e-05
317,2013,PA,Clearfield County,16.0,81428.0,0.0001964926069656629
318,2013,PA,Crawford County,16.0,87508.0,0.00018284042601819262
319,2013,PA,Cumberland County,21.0,241059.0,8.711560240439062e-05
320,2013,PA,Dauphin County,34.0,271431.0,0.00012526203712914148
321,2013,PA,Delaware County,138.0,561499.0,0.0002457706959406873
322,2013,PA,Erie County,50.0,280717.0,0.00017811532611135058
323,2013,PA,Fayette County,34.0,134601.0,0.0002525984205169352
324,2013,PA,Franklin County,10.0,151945.0,6.581328770278719e-05
325,2013,PA,Indiana County,10.0,88140.0,0.00011345586566825505
326,2013,PA,Lackawanna County,41.0,213725.0,0.00019183530237454674
327,2013,PA,Lancaster County,49.0,530012.0,9.245073696444609e-05
328,2013,PA,Lawrence County,24.0,89258.0,0.0002688834614264268
329,2013,PA,Lehigh County,49.0,355341.0,0.00013789571144337412
330,2013,PA,Luzerne County,59.0,319637.0,0.00018458438791504113
331,2013,PA,Lycoming County,14.0,116598.0,0.00012007067016586905
332,2013,PA,Mercer County,24.0,115129.0,0.00020846181240174067
333,2013,PA,Monroe County,22.0,167355.0,0.00013145708225030623
334,2013,PA,Montgomery County,136.0,812586.0,0.0001673669002419436
335,2013,PA,Northampton County,39.0,298955.0,0.00013045441621648742
336,2013,PA,Northumberland County,14.0,93877.0,0.00014913131011855938
337,2013,PA,Philadelphia County,415.0,1558313.0,0.0002663136353223005
338,2013,PA,Schuylkill County,18.0,146668.0,0.00012272615703493606
339,2013,PA,Somerset County,10.0,76587.0,0.00013057046235000718
340,2013,PA,Susquehanna County,10.0,42397.0,0.00023586574521782203
341,2013,PA,Venango County,10.0,53811.0,0.00018583560981955363
342,2013,PA,Washington County,43.0,208046.0,0.00020668506003479998
343,2013,PA,Westmoreland County,94.0,360663.0,0.00026063111547344753
344,2013,PA,York County,56.0,438932.0,0.00012758240456380487
345,2014,PA,Allegheny County,314.0,1233027.0,0.00025465784609744963
346,2014,PA,Armstrong County,17.0,67579.0,0.0002515574364817473
347,2014,PA,Beaver County,34.0,168977.0,0.00020121081567313896
348,2014,PA,Berks County,58.0,414559.0,0.00013990770915599468
349,2014,PA,Blair County,19.0,125274.0,0.0001516675447419257
350,2014,PA,Bucks County,158.0,625253.0,0.0002526977079678146
351,2014,PA,Butler County,34.0,185778.0,0.00018301413515055604
352,2014,PA,Cambria County,35.0,137537.0,0.0002544769771043428
353,2014,PA,Carbon County,17.0,64255.0,0.00026457085051746944
354,2014,PA,Centre County,12.0,159653.0,7.516300977745486e-05
355,2014,PA,Chester County,68.0,512770.0,0.0001326130623866451
356,2014,PA,Crawford County,17.0,87154.0,0.00019505702549510063
357,2014,PA,Cumberland County,25.0,243280.0,0.00010276224926011181
358,2014,PA,Dauphin County,50.0,272223.0,0.00018367294460791336
359,2014,PA,Delaware County,158.0,562696.0,0.00028079104880788207
360,2014,PA,Erie County,49.0,279423.0,0.0001753613696796613
361,2014,PA,Fayette County,37.0,133999.0,0.0002761214635930119
362,2014,PA,Franklin County,20.0,152607.0,0.00013105558722732247
363,2014,PA,Greene County,11.0,37755.0,0.0002913521387895643
364,2014,PA,Indiana County,11.0,87417.0,0.00012583364791745311
365,2014,PA,Lackawanna County,36.0,212829.0,0.00016914988089029222
366,2014,PA,Lancaster County,63.0,533289.0,0.00011813481995690892
367,2014,PA,Lawrence County,20.0,88644.0,0.00022562158747348947
368,2014,PA,Lebanon County,17.0,136538.0,0.00012450746312381902
369,2014,PA,Lehigh County,55.0,357636.0,0.00015378765001286223
370,2014,PA,Luzerne County,57.0,319150.0,0.00017859940466865112
